[epoch 1]  train_loss: 1.360  val_accuracy: 0.374  train_time: 70.97 s
[epoch 39]  train_loss: 0.696  val_accuracy: 0.866  train_time: 57.40 s
[epoch 40]  train_loss: 0.671  val_accuracy: 0.771  train_time: 58.75 s
[epoch 41]  train_loss: 0.700  val_accuracy: 0.796  train_time: 59.29 s
[epoch 42]  train_loss: 0.675  val_accuracy: 0.893  train_time: 59.65 s
[epoch 43]  train_loss: 0.666  val_accuracy: 0.853  train_time: 58.98 s
[epoch 44]  train_loss: 0.695  val_accuracy: 0.887  train_time: 57.42 s
[epoch 45]  train_loss: 0.670  val_accuracy: 0.851  train_time: 58.37 s
[epoch 46]  train_loss: 0.634  val_accuracy: 0.865  train_time: 58.14 s
[epoch 47]  train_loss: 0.645  val_accuracy: 0.880  train_time: 58.48 s
[epoch 48]  train_loss: 0.634  val_accuracy: 0.847  train_time: 57.38 s
[epoch 49]  train_loss: 0.658  val_accuracy: 0.851  train_time: 58.04 s
[epoch 50]  train_loss: 0.623  val_accuracy: 0.821  train_time: 58.76 s
[epoch 51]  train_loss: 0.663  val_accuracy: 0.876  train_time: 57.97 s
[epoch 52]  train_loss: 0.621  val_accuracy: 0.805  train_time: 59.99 s
[epoch 53]  train_loss: 0.649  val_accuracy: 0.885  train_time: 59.07 s
[epoch 54]  train_loss: 0.637  val_accuracy: 0.834  train_time: 58.99 s
[epoch 55]  train_loss: 0.623  val_accuracy: 0.882  train_time: 59.19 s
[epoch 56]  train_loss: 0.643  val_accuracy: 0.863  train_time: 58.71 s
[epoch 57]  train_loss: 0.629  val_accuracy: 0.889  train_time: 57.73 s
[epoch 58]  train_loss: 0.633  val_accuracy: 0.899  train_time: 58.63 s
[epoch 59]  train_loss: 0.624  val_accuracy: 0.884  train_time: 58.60 s
[epoch 60]  train_loss: 0.624  val_accuracy: 0.903  train_time: 57.99 s
[epoch 61]  train_loss: 0.611  val_accuracy: 0.849  train_time: 58.15 s
[epoch 62]  train_loss: 0.590  val_accuracy: 0.891  train_time: 57.63 s
[epoch 63]  train_loss: 0.627  val_accuracy: 0.897  train_time: 57.84 s
[epoch 64]  train_loss: 0.589  val_accuracy: 0.891  train_time: 58.34 s
[epoch 65]  train_loss: 0.627  val_accuracy: 0.859  train_time: 58.26 s
[epoch 66]  train_loss: 0.623  val_accuracy: 0.878  train_time: 57.66 s
[epoch 67]  train_loss: 0.572  val_accuracy: 0.920  train_time: 57.93 s
[epoch 68]  train_loss: 0.574  val_accuracy: 0.903  train_time: 59.22 s
[epoch 69]  train_loss: 0.601  val_accuracy: 0.714  train_time: 58.95 s
[epoch 70]  train_loss: 0.583  val_accuracy: 0.908  train_time: 57.51 s
[epoch 71]  train_loss: 0.584  val_accuracy: 0.884  train_time: 58.75 s
[epoch 72]  train_loss: 0.607  val_accuracy: 0.901  train_time: 58.47 s
[epoch 73]  train_loss: 0.601  val_accuracy: 0.891  train_time: 58.58 s
[epoch 74]  train_loss: 0.553  val_accuracy: 0.893  train_time: 57.65 s
[epoch 75]  train_loss: 0.572  val_accuracy: 0.922  train_time: 59.39 s
[epoch 76]  train_loss: 0.573  val_accuracy: 0.908  train_time: 58.51 s
[epoch 77]  train_loss: 0.554  val_accuracy: 0.885  train_time: 58.78 s
[epoch 78]  train_loss: 0.573  val_accuracy: 0.884  train_time: 59.08 s
[epoch 79]  train_loss: 0.567  val_accuracy: 0.899  train_time: 59.06 s
[epoch 80]  train_loss: 0.537  val_accuracy: 0.912  train_time: 59.44 s
[epoch 81]  train_loss: 0.557  val_accuracy: 0.889  train_time: 59.53 s
[epoch 82]  train_loss: 0.545  val_accuracy: 0.924  train_time: 58.13 s
[epoch 83]  train_loss: 0.533  val_accuracy: 0.918  train_time: 58.84 s
[epoch 84]  train_loss: 0.562  val_accuracy: 0.929  train_time: 58.40 s
[epoch 85]  train_loss: 0.558  val_accuracy: 0.910  train_time: 59.05 s
[epoch 86]  train_loss: 0.564  val_accuracy: 0.912  train_time: 58.89 s
[epoch 87]  train_loss: 0.541  val_accuracy: 0.922  train_time: 58.22 s
[epoch 88]  train_loss: 0.529  val_accuracy: 0.893  train_time: 59.01 s
[epoch 89]  train_loss: 0.545  val_accuracy: 0.878  train_time: 58.74 s
[epoch 90]  train_loss: 0.536  val_accuracy: 0.872  train_time: 58.33 s
[epoch 91]  train_loss: 0.546  val_accuracy: 0.899  train_time: 58.50 s
[epoch 92]  train_loss: 0.558  val_accuracy: 0.895  train_time: 58.53 s
[epoch 93]  train_loss: 0.558  val_accuracy: 0.914  train_time: 58.18 s
[epoch 94]  train_loss: 0.539  val_accuracy: 0.899  train_time: 58.49 s
[epoch 95]  train_loss: 0.525  val_accuracy: 0.891  train_time: 58.11 s
[epoch 96]  train_loss: 0.563  val_accuracy: 0.844  train_time: 58.51 s
[epoch 97]  train_loss: 0.514  val_accuracy: 0.922  train_time: 58.77 s
[epoch 98]  train_loss: 0.537  val_accuracy: 0.937  train_time: 58.61 s
[epoch 99]  train_loss: 0.512  val_accuracy: 0.918  train_time: 59.08 s
[epoch 100]  train_loss: 0.539  val_accuracy: 0.916  train_time: 57.73 s
