[epoch 1]  train_loss: 1.393  val_accuracy: 0.359  train_time: 74.07 s
[epoch 74]  train_loss: 0.577  val_accuracy: 0.916  train_time: 58.31 s
[epoch 75]  train_loss: 0.581  val_accuracy: 0.874  train_time: 59.04 s
[epoch 76]  train_loss: 0.565  val_accuracy: 0.903  train_time: 58.40 s
[epoch 77]  train_loss: 0.621  val_accuracy: 0.882  train_time: 57.83 s
[epoch 78]  train_loss: 0.570  val_accuracy: 0.855  train_time: 58.97 s
[epoch 79]  train_loss: 0.583  val_accuracy: 0.887  train_time: 58.71 s
[epoch 80]  train_loss: 0.539  val_accuracy: 0.910  train_time: 58.59 s
[epoch 81]  train_loss: 0.584  val_accuracy: 0.885  train_time: 58.30 s
[epoch 82]  train_loss: 0.607  val_accuracy: 0.905  train_time: 57.69 s
[epoch 83]  train_loss: 0.580  val_accuracy: 0.901  train_time: 58.65 s
[epoch 84]  train_loss: 0.545  val_accuracy: 0.876  train_time: 58.95 s
[epoch 85]  train_loss: 0.577  val_accuracy: 0.897  train_time: 58.76 s
[epoch 86]  train_loss: 0.547  val_accuracy: 0.914  train_time: 57.49 s
[epoch 87]  train_loss: 0.550  val_accuracy: 0.891  train_time: 59.04 s
[epoch 88]  train_loss: 0.554  val_accuracy: 0.887  train_time: 58.12 s
[epoch 89]  train_loss: 0.574  val_accuracy: 0.918  train_time: 57.98 s
[epoch 90]  train_loss: 0.533  val_accuracy: 0.884  train_time: 58.05 s
[epoch 91]  train_loss: 0.536  val_accuracy: 0.885  train_time: 58.46 s
[epoch 92]  train_loss: 0.536  val_accuracy: 0.899  train_time: 58.39 s
[epoch 93]  train_loss: 0.555  val_accuracy: 0.901  train_time: 58.21 s
[epoch 94]  train_loss: 0.509  val_accuracy: 0.901  train_time: 58.48 s
[epoch 95]  train_loss: 0.525  val_accuracy: 0.912  train_time: 58.46 s
[epoch 96]  train_loss: 0.534  val_accuracy: 0.884  train_time: 58.59 s
[epoch 97]  train_loss: 0.552  val_accuracy: 0.937  train_time: 58.64 s
[epoch 98]  train_loss: 0.533  val_accuracy: 0.912  train_time: 57.74 s
[epoch 99]  train_loss: 0.528  val_accuracy: 0.895  train_time: 58.90 s
[epoch 100]  train_loss: 0.534  val_accuracy: 0.889  train_time: 58.80 s
