[epoch 1]  train_loss: 1.409  val_accuracy: 0.307  train_time: 65.98 s
[epoch 72]  train_loss: 0.674  val_accuracy: 0.880  train_time: 62.93 s
[epoch 73]  train_loss: 0.716  val_accuracy: 0.880  train_time: 62.92 s
[epoch 74]  train_loss: 0.686  val_accuracy: 0.899  train_time: 61.99 s
[epoch 75]  train_loss: 0.701  val_accuracy: 0.910  train_time: 62.19 s
[epoch 76]  train_loss: 0.722  val_accuracy: 0.849  train_time: 62.19 s
[epoch 77]  train_loss: 0.698  val_accuracy: 0.861  train_time: 62.08 s
[epoch 78]  train_loss: 0.673  val_accuracy: 0.866  train_time: 62.22 s
[epoch 79]  train_loss: 0.681  val_accuracy: 0.876  train_time: 62.39 s
[epoch 80]  train_loss: 0.655  val_accuracy: 0.878  train_time: 61.86 s
[epoch 81]  train_loss: 0.678  val_accuracy: 0.914  train_time: 62.04 s
[epoch 82]  train_loss: 0.643  val_accuracy: 0.809  train_time: 62.47 s
[epoch 83]  train_loss: 0.672  val_accuracy: 0.884  train_time: 61.55 s
[epoch 84]  train_loss: 0.664  val_accuracy: 0.884  train_time: 62.19 s
[epoch 85]  train_loss: 0.653  val_accuracy: 0.887  train_time: 60.87 s
[epoch 86]  train_loss: 0.656  val_accuracy: 0.908  train_time: 61.90 s
[epoch 87]  train_loss: 0.632  val_accuracy: 0.830  train_time: 62.00 s
[epoch 88]  train_loss: 0.669  val_accuracy: 0.901  train_time: 61.65 s
[epoch 89]  train_loss: 0.648  val_accuracy: 0.878  train_time: 62.24 s
[epoch 90]  train_loss: 0.652  val_accuracy: 0.887  train_time: 62.17 s
[epoch 91]  train_loss: 0.643  val_accuracy: 0.885  train_time: 62.22 s
[epoch 92]  train_loss: 0.614  val_accuracy: 0.903  train_time: 62.17 s
[epoch 93]  train_loss: 0.657  val_accuracy: 0.893  train_time: 62.61 s
[epoch 94]  train_loss: 0.636  val_accuracy: 0.912  train_time: 61.29 s
[epoch 95]  train_loss: 0.597  val_accuracy: 0.906  train_time: 62.43 s
[epoch 96]  train_loss: 0.643  val_accuracy: 0.872  train_time: 62.14 s
[epoch 97]  train_loss: 0.613  val_accuracy: 0.876  train_time: 62.11 s
[epoch 98]  train_loss: 0.625  val_accuracy: 0.903  train_time: 62.44 s
[epoch 99]  train_loss: 0.651  val_accuracy: 0.635  train_time: 61.97 s
[epoch 100]  train_loss: 0.624  val_accuracy: 0.882  train_time: 61.61 s
