[epoch 1]  train_loss: 1.429  val_accuracy: 0.374  train_time: 75.02 s
[epoch 47]  train_loss: 0.794  val_accuracy: 0.855  train_time: 60.37 s
[epoch 48]  train_loss: 0.766  val_accuracy: 0.830  train_time: 60.68 s
[epoch 49]  train_loss: 0.727  val_accuracy: 0.811  train_time: 60.45 s
[epoch 50]  train_loss: 0.725  val_accuracy: 0.811  train_time: 60.39 s
[epoch 51]  train_loss: 0.786  val_accuracy: 0.794  train_time: 60.53 s
[epoch 52]  train_loss: 0.754  val_accuracy: 0.760  train_time: 60.91 s
[epoch 53]  train_loss: 0.775  val_accuracy: 0.853  train_time: 60.25 s
[epoch 54]  train_loss: 0.741  val_accuracy: 0.844  train_time: 61.43 s
[epoch 55]  train_loss: 0.745  val_accuracy: 0.863  train_time: 60.45 s
[epoch 56]  train_loss: 0.714  val_accuracy: 0.840  train_time: 61.10 s
[epoch 57]  train_loss: 0.714  val_accuracy: 0.792  train_time: 60.28 s
[epoch 58]  train_loss: 0.719  val_accuracy: 0.855  train_time: 60.57 s
[epoch 59]  train_loss: 0.721  val_accuracy: 0.826  train_time: 60.70 s
[epoch 60]  train_loss: 0.762  val_accuracy: 0.868  train_time: 61.53 s
[epoch 61]  train_loss: 0.702  val_accuracy: 0.855  train_time: 60.64 s
[epoch 62]  train_loss: 0.744  val_accuracy: 0.635  train_time: 60.58 s
[epoch 63]  train_loss: 0.751  val_accuracy: 0.760  train_time: 60.73 s
[epoch 64]  train_loss: 0.732  val_accuracy: 0.876  train_time: 60.63 s
[epoch 65]  train_loss: 0.691  val_accuracy: 0.725  train_time: 60.14 s
[epoch 66]  train_loss: 0.725  val_accuracy: 0.863  train_time: 60.88 s
[epoch 67]  train_loss: 0.684  val_accuracy: 0.844  train_time: 60.50 s
[epoch 68]  train_loss: 0.688  val_accuracy: 0.857  train_time: 60.39 s
[epoch 69]  train_loss: 0.704  val_accuracy: 0.823  train_time: 60.47 s
[epoch 70]  train_loss: 0.692  val_accuracy: 0.834  train_time: 60.94 s
[epoch 71]  train_loss: 0.676  val_accuracy: 0.895  train_time: 61.12 s
[epoch 72]  train_loss: 0.672  val_accuracy: 0.876  train_time: 59.84 s
[epoch 73]  train_loss: 0.661  val_accuracy: 0.899  train_time: 61.15 s
[epoch 74]  train_loss: 0.672  val_accuracy: 0.861  train_time: 61.13 s
[epoch 75]  train_loss: 0.667  val_accuracy: 0.882  train_time: 60.92 s
[epoch 76]  train_loss: 0.693  val_accuracy: 0.714  train_time: 60.57 s
[epoch 77]  train_loss: 0.647  val_accuracy: 0.891  train_time: 60.75 s
[epoch 78]  train_loss: 0.687  val_accuracy: 0.849  train_time: 59.73 s
[epoch 79]  train_loss: 0.658  val_accuracy: 0.897  train_time: 60.81 s
[epoch 80]  train_loss: 0.642  val_accuracy: 0.853  train_time: 60.82 s
[epoch 81]  train_loss: 0.680  val_accuracy: 0.653  train_time: 60.64 s
[epoch 82]  train_loss: 0.643  val_accuracy: 0.878  train_time: 60.66 s
[epoch 83]  train_loss: 0.643  val_accuracy: 0.821  train_time: 60.49 s
[epoch 84]  train_loss: 0.656  val_accuracy: 0.861  train_time: 59.98 s
[epoch 85]  train_loss: 0.657  val_accuracy: 0.857  train_time: 59.83 s
[epoch 86]  train_loss: 0.640  val_accuracy: 0.889  train_time: 60.21 s
[epoch 87]  train_loss: 0.637  val_accuracy: 0.760  train_time: 60.65 s
[epoch 88]  train_loss: 0.622  val_accuracy: 0.912  train_time: 60.54 s
[epoch 89]  train_loss: 0.652  val_accuracy: 0.874  train_time: 60.78 s
[epoch 90]  train_loss: 0.675  val_accuracy: 0.777  train_time: 60.53 s
[epoch 91]  train_loss: 0.627  val_accuracy: 0.758  train_time: 60.01 s
[epoch 92]  train_loss: 0.627  val_accuracy: 0.891  train_time: 60.85 s
[epoch 93]  train_loss: 0.630  val_accuracy: 0.922  train_time: 61.23 s
[epoch 94]  train_loss: 0.619  val_accuracy: 0.779  train_time: 60.82 s
[epoch 95]  train_loss: 0.670  val_accuracy: 0.916  train_time: 60.97 s
[epoch 96]  train_loss: 0.602  val_accuracy: 0.861  train_time: 60.59 s
[epoch 97]  train_loss: 0.614  val_accuracy: 0.855  train_time: 59.96 s
[epoch 98]  train_loss: 0.640  val_accuracy: 0.895  train_time: 60.21 s
[epoch 99]  train_loss: 0.590  val_accuracy: 0.844  train_time: 60.88 s
[epoch 100]  train_loss: 0.588  val_accuracy: 0.905  train_time: 60.45 s
