[epoch 1]  train_loss: 1.368  val_accuracy: 0.425  train_time: 451.82 s
[epoch 31]  train_loss: 0.817  val_accuracy: 0.820  train_time: 451.42 s
[epoch 32]  train_loss: 0.838  val_accuracy: 0.793  train_time: 453.02 s
[epoch 33]  train_loss: 0.847  val_accuracy: 0.839  train_time: 451.93 s
[epoch 34]  train_loss: 0.820  val_accuracy: 0.835  train_time: 451.77 s
[epoch 35]  train_loss: 0.793  val_accuracy: 0.743  train_time: 452.92 s
[epoch 36]  train_loss: 0.791  val_accuracy: 0.828  train_time: 451.78 s
[epoch 37]  train_loss: 0.797  val_accuracy: 0.766  train_time: 451.94 s
[epoch 38]  train_loss: 0.767  val_accuracy: 0.843  train_time: 453.13 s
[epoch 39]  train_loss: 0.769  val_accuracy: 0.858  train_time: 454.09 s
[epoch 40]  train_loss: 0.779  val_accuracy: 0.816  train_time: 451.68 s
[epoch 41]  train_loss: 0.776  val_accuracy: 0.828  train_time: 452.08 s
[epoch 42]  train_loss: 0.736  val_accuracy: 0.851  train_time: 451.29 s
[epoch 43]  train_loss: 0.727  val_accuracy: 0.739  train_time: 451.63 s
[epoch 44]  train_loss: 0.726  val_accuracy: 0.858  train_time: 451.70 s
[epoch 45]  train_loss: 0.775  val_accuracy: 0.839  train_time: 451.23 s
[epoch 46]  train_loss: 0.752  val_accuracy: 0.739  train_time: 453.27 s
[epoch 47]  train_loss: 0.731  val_accuracy: 0.847  train_time: 452.29 s
[epoch 48]  train_loss: 0.691  val_accuracy: 0.858  train_time: 452.99 s
[epoch 49]  train_loss: 0.718  val_accuracy: 0.812  train_time: 452.10 s
[epoch 50]  train_loss: 0.740  val_accuracy: 0.816  train_time: 454.29 s
[epoch 51]  train_loss: 0.718  val_accuracy: 0.820  train_time: 452.62 s
[epoch 52]  train_loss: 0.722  val_accuracy: 0.858  train_time: 452.42 s
[epoch 53]  train_loss: 0.700  val_accuracy: 0.774  train_time: 451.42 s
[epoch 54]  train_loss: 0.731  val_accuracy: 0.866  train_time: 455.64 s
[epoch 55]  train_loss: 0.790  val_accuracy: 0.812  train_time: 457.63 s
[epoch 56]  train_loss: 0.721  val_accuracy: 0.785  train_time: 452.27 s
[epoch 57]  train_loss: 0.716  val_accuracy: 0.797  train_time: 452.00 s
[epoch 58]  train_loss: 0.689  val_accuracy: 0.831  train_time: 452.77 s
[epoch 59]  train_loss: 0.706  val_accuracy: 0.843  train_time: 453.62 s
[epoch 60]  train_loss: 0.676  val_accuracy: 0.693  train_time: 453.29 s
[epoch 61]  train_loss: 0.668  val_accuracy: 0.824  train_time: 451.67 s
[epoch 62]  train_loss: 0.688  val_accuracy: 0.870  train_time: 452.39 s
[epoch 63]  train_loss: 0.677  val_accuracy: 0.831  train_time: 451.80 s
[epoch 64]  train_loss: 0.679  val_accuracy: 0.851  train_time: 451.98 s
[epoch 65]  train_loss: 0.683  val_accuracy: 0.866  train_time: 453.24 s
[epoch 66]  train_loss: 0.648  val_accuracy: 0.828  train_time: 453.42 s
[epoch 67]  train_loss: 0.654  val_accuracy: 0.847  train_time: 454.58 s
[epoch 68]  train_loss: 0.667  val_accuracy: 0.870  train_time: 454.16 s
[epoch 69]  train_loss: 0.662  val_accuracy: 0.816  train_time: 452.61 s
[epoch 70]  train_loss: 0.681  val_accuracy: 0.843  train_time: 452.48 s
[epoch 71]  train_loss: 0.674  val_accuracy: 0.862  train_time: 453.17 s
[epoch 72]  train_loss: 0.706  val_accuracy: 0.851  train_time: 453.78 s
[epoch 73]  train_loss: 0.667  val_accuracy: 0.885  train_time: 452.37 s
[epoch 74]  train_loss: 0.652  val_accuracy: 0.858  train_time: 454.41 s
[epoch 75]  train_loss: 0.662  val_accuracy: 0.820  train_time: 452.66 s
[epoch 76]  train_loss: 0.615  val_accuracy: 0.858  train_time: 452.87 s
[epoch 77]  train_loss: 0.640  val_accuracy: 0.854  train_time: 450.50 s
[epoch 78]  train_loss: 0.668  val_accuracy: 0.847  train_time: 452.34 s
[epoch 79]  train_loss: 0.652  val_accuracy: 0.874  train_time: 451.43 s
[epoch 80]  train_loss: 0.665  val_accuracy: 0.877  train_time: 453.30 s
[epoch 81]  train_loss: 0.660  val_accuracy: 0.839  train_time: 451.65 s
[epoch 82]  train_loss: 0.619  val_accuracy: 0.900  train_time: 452.03 s
[epoch 83]  train_loss: 0.621  val_accuracy: 0.881  train_time: 452.60 s
[epoch 84]  train_loss: 0.681  val_accuracy: 0.774  train_time: 453.35 s
[epoch 85]  train_loss: 0.609  val_accuracy: 0.870  train_time: 453.41 s
[epoch 86]  train_loss: 0.655  val_accuracy: 0.858  train_time: 452.98 s
[epoch 87]  train_loss: 0.621  val_accuracy: 0.889  train_time: 454.66 s
[epoch 88]  train_loss: 0.620  val_accuracy: 0.912  train_time: 454.39 s
[epoch 89]  train_loss: 0.613  val_accuracy: 0.881  train_time: 454.22 s
[epoch 90]  train_loss: 0.641  val_accuracy: 0.908  train_time: 453.76 s
[epoch 91]  train_loss: 0.628  val_accuracy: 0.897  train_time: 452.26 s
[epoch 92]  train_loss: 0.651  val_accuracy: 0.854  train_time: 452.30 s
[epoch 93]  train_loss: 0.627  val_accuracy: 0.874  train_time: 452.22 s
[epoch 94]  train_loss: 0.588  val_accuracy: 0.816  train_time: 451.75 s
[epoch 95]  train_loss: 0.599  val_accuracy: 0.881  train_time: 452.48 s
[epoch 96]  train_loss: 0.586  val_accuracy: 0.885  train_time: 453.44 s
[epoch 97]  train_loss: 0.604  val_accuracy: 0.897  train_time: 451.48 s
[epoch 98]  train_loss: 0.583  val_accuracy: 0.889  train_time: 451.41 s
[epoch 99]  train_loss: 0.568  val_accuracy: 0.854  train_time: 454.24 s
[epoch 100]  train_loss: 0.598  val_accuracy: 0.724  train_time: 453.14 s
